article_id;user_id;overall subjectivity in %;urls;;;;;;;
102;12;60.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;28;30.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;29;70.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;32;60.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;36;40.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;38;70.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;39;20.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;46;60.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;56;80.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;58;50.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;63;100.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;88;56.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;90;60.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;92;75.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;93;90.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;94;55.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;95;75.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;96;60.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
102;97;80.0;http://addictinginfo.org/2016/09/27/watch-joe-biden-take-trumps-own-words-and-tear-him-to-shreds-after-debate-video/;;;;;;;
103;2;0.0;http://politi.co/2cksDqD;;;;;;;
103;12;0.0;http://politi.co/2cksDqD;;;;;;;
103;28;25.0;http://politi.co/2cksDqD;;;;;;;
103;32;0.0;http://politi.co/2cksDqD;;;;;;;
103;36;50.0;http://politi.co/2cksDqD;;;;;;;
103;38;0.0;http://politi.co/2cksDqD;;;;;;;
103;39;10.0;http://politi.co/2cksDqD;;;;;;;
103;46;10.0;http://politi.co/2cksDqD;;;;;;;
103;52;60.0;http://politi.co/2cksDqD;;;;;;;
103;56;0.0;http://politi.co/2cksDqD;;;;;;;
103;58;40.0;http://politi.co/2cksDqD;;;;;;;
103;63;0.0;http://politi.co/2cksDqD;;;;;;;
103;88;67.0;http://politi.co/2cksDqD;;;;;;;
103;90;20.0;http://politi.co/2cksDqD;;;;;;;
103;92;40.0;http://politi.co/2cksDqD;;;;;;;
103;93;80.0;http://politi.co/2cksDqD;;;;;;;
103;95;10.0;http://politi.co/2cksDqD;;;;;;;
103;96;10.0;http://politi.co/2cksDqD;;;;;;;
103;97;5.0;http://politi.co/2cksDqD;;;;;;;
103;100;25.0;http://politi.co/2cksDqD;;;;;;;
104;2;0.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;12;80.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;28;30.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;32;60.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;36;70.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;38;60.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;39;0.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;46;0.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;52;60.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;56;0.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;58;70.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;63;20.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;88;78.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;90;50.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;92;90.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;93;90.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;95;80.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;96;40.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;97;65.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
104;100;30.0;http://politicot.com/paul-ryan-22-million-americans-choose-poor-problem-cant-afford-healthy/;;;;;;;
105;2;0.0;http://abcn.ws/2d56mMD;;;;;;;
105;12;0.0;http://abcn.ws/2d56mMD;;;;;;;
105;28;25.0;http://abcn.ws/2d56mMD;;;;;;;
105;32;30.0;http://abcn.ws/2d56mMD;;;;;;;
105;36;90.0;http://abcn.ws/2d56mMD;;;;;;;
105;38;10.0;http://abcn.ws/2d56mMD;;;;;;;
105;39;5.0;http://abcn.ws/2d56mMD;;;;;;;
105;46;0.0;http://abcn.ws/2d56mMD;;;;;;;
105;52;40.0;http://abcn.ws/2d56mMD;;;;;;;
105;56;20.0;http://abcn.ws/2d56mMD;;;;;;;
105;58;40.0;http://abcn.ws/2d56mMD;;;;;;;
105;63;80.0;http://abcn.ws/2d56mMD;;;;;;;
105;88;67.0;http://abcn.ws/2d56mMD;;;;;;;
105;89;5.0;http://abcn.ws/2d56mMD;;;;;;;
105;90;50.0;http://abcn.ws/2d56mMD;;;;;;;
105;92;80.0;http://abcn.ws/2d56mMD;;;;;;;
105;93;80.0;http://abcn.ws/2d56mMD;;;;;;;
105;95;5.0;http://abcn.ws/2d56mMD;;;;;;;
105;96;50.0;http://abcn.ws/2d56mMD;;;;;;;
105;97;5.0;http://abcn.ws/2d56mMD;;;;;;;
105;100;20.0;http://abcn.ws/2d56mMD;;;;;;;
106;2;0.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;12;10.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;28;0.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;29;70.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;32;0.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;36;80.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;38;0.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;39;5.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;46;15.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;52;20.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;56;60.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;58;50.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;63;20.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;88;67.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;90;30.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;93;80.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;96;90.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;97;65.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;100;66.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
106;102;50.0;http://newsbake.com/entertainment-news/music-entertainment/breaking-toby-keith-forced-cancel-show-didnt-expect/?utm_source=Right+Wing+News&utm_medium=Toby+Keith%2F9%2F23&utm_content=Right+Wing+News%2FToby+Keith%2F9%2F23;;;;;;;
107;2;60.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;12;40.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;28;15.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;29;85.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;32;10.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;36;50.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;38;50.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;39;5.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;46;20.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;52;60.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;56;70.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;58;40.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;63;35.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;88;78.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;90;50.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;93;90.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;96;90.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;97;60.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;100;68.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
107;102;80.0;http://rightwingnews.com/crime/breaking-pipe-bombs-found-new-jersey-train-station/;;;;;;;
108;2;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;12;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;28;85.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;29;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;32;90.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;36;40.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;38;90.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;39;80.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;46;85.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;56;85.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;58;70.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;63;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;88;34.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;90;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;96;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;97;95.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;98;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;100;70.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;102;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
108;103;100.0;http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/;;;;;;;
109;2;60.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;12;60.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;28;70.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;29;10.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;32;50.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;36;40.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;38;80.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;39;50.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;46;80.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;56;80.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;58;40.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;63;100.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;88;87.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;90;70.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;96;70.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;97;75.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;98;50.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;100;15.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;102;60.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
109;103;60.0;http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/;;;;;;;
110;2;100.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;12;83.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;28;90.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;29;85.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;32;90.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;36;40.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;38;100.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;39;40.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;46;90.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;56;70.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;58;60.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;63;100.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;88;89.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;90;90.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;96;70.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;97;90.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;98;100.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;100;90.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;102;100.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
110;103;90.0;http://100percentfedup.com/new-disturbing-video-shows-hillarys-campaign-likely-faked-audience-nc-rally/;;;;;;;
111;2;80.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;12;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;28;90.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;29;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;32;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;36;10.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;38;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;39;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;46;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;58;70.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;63;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;71;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;88;78.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;90;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;96;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;97;95.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;98;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;100;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;102;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
111;103;100.0;http://dailythings.world/2017/07/20/barack-obama-tweets-sick-attack-john-mccain-says-died/;;;;;;;
112;2;90.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;12;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;28;90.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;29;95.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;32;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;36;40.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;38;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;39;70.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;46;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;58;50.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;63;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;71;80.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;88;44.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;90;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;96;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;97;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;98;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;100;99.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;102;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
112;103;100.0;http://www.neonnettle.com/videos/473-doctors-who-discovered-cancer-enzymes-in-vaccines-all-found-murdered;;;;;;;
113;2;0.0;http://rightwingnews.com/donald-trump/cnn-furious-embarrassed-trump-called-them-one-major-thing/;;;;;;;
113;12;100.0;http://rightwingnews.com/donald-trump/cnn-furious-embarrassed-trump-called-them-one-major-thing/;;;;;;;
